wavs/LJ001-0148.wav|Here once more the almost invariable modern practice is in opposition to a natural sense of proportion.|Here once more the almost invariable modern practice is in opposition to a natural sense of proportion.
wavs/LJ001-0149.wav|From the time when books first took their present shape till the end of the sixteenth century
wavs/LJ001-0150.wav|the page so lay on the paper that there was more space allowed to the bottom and fore margin than to the top and back of the paper
wavs/LJ001-0151.wav|the unit of the book being looked on as the two pages forming an opening.|the unit of the book being looked on as the two pages forming an opening.
wavs/LJ001-0152.wav|The modern printer
wavs/LJ001-0153.wav|only nominally so
wavs/LJ001-0154.wav|the result as measured by the eye being that the lower margin is less than the top one
wavs/LJ001-0155.wav|and that laterally the page looks as if it were being driven off the paper.|and that laterally the page looks as if it were being driven off the paper.
wavs/LJ001-0156.wav|The paper on which the printing is to be done is a necessary part of our subject:|The paper on which the printing is to be done is a necessary part of our subject:
wavs/LJ001-0157.wav|of this it may be said that though there is some good paper made now
wavs/LJ001-0158.wav|it is never used except for very expensive books
wavs/LJ001-0159.wav|The paper that is used for ordinary books is exceedingly bad even in this country
wavs/LJ001-0160.wav|by that made in America
wavs/LJ001-0161.wav|There seems to be no reason why ordinary paper should not be better made
wavs/LJ001-0162.wav|even allowing the necessity for a very low price; but any improvement must be based on showing openly that the cheap article is cheap
wavs/LJ001-0163.wav|e.g. the cheap paper should not sacrifice toughness and durability to a smooth and white surface
wavs/LJ001-0164.wav|which should be indications of a delicacy of material and manufacture which would of necessity increase its cost.|which should be indications of a delicacy of material and manufacture which would of necessity increase its cost.
wavs/LJ001-0165.wav|One fruitful source of badness in paper|One fruitful source of badness in paper
wavs/LJ001-0166.wav|is the habit that publishers have of eking out a thin volume by printing it on thick paper almost of the substance of cardboard
wavs/LJ001-0167.wav|a device which deceives nobody
wavs/LJ001-0168.wav|On the whole
wavs/LJ001-0169.wav|The paper used for printing the small highly ornamented French service-books about the beginning of the sixteenth century is a model in this respect
wavs/LJ001-0170.wav|being thin
wavs/LJ001-0171.wav|However
wavs/LJ001-0172.wav|The ornamentation of printed books is too wide a subject to be dealt with fully here; but one thing must be said on it.|The ornamentation of printed books is too wide a subject to be dealt with fully here; but one thing must be said on it.
wavs/LJ001-0173.wav|The essential point to be remembered is that the ornament
wavs/LJ001-0174.wav|should be a part of the whole scheme of the book.|should be a part of the whole scheme of the book.
wavs/LJ001-0175.wav|Simple as this proposition is
wavs/LJ001-0176.wav|because the modern practice is to disregard the relation between the printing and the ornament altogether
wavs/LJ001-0177.wav|so that if the two are helpful to one another it is a mere matter of accident.|so that if the two are helpful to one another it is a mere matter of accident.
wavs/LJ001-0178.wav|The due relation of letter to pictures and other ornament was thoroughly understood by the old printers; so that|The due relation of letter to pictures and other ornament was thoroughly understood by the old printers; so that
wavs/LJ001-0179.wav|even when the woodcuts are very rude indeed
wavs/LJ001-0180.wav|the proportions of the page still give pleasure by the sense of richness that the cuts and letter together convey.|the proportions of the page still give pleasure by the sense of richness that the cuts and letter together convey.
wavs/LJ001-0181.wav|When
wavs/LJ001-0182.wav|the books so ornamented are amongst the most delightful works of art that have ever been produced.|the books so ornamented are amongst the most delightful works of art that have ever been produced.
wavs/LJ001-0183.wav|Therefore
wavs/LJ001-0184.wav|all books might be at least comely and well-looking: and if to these good qualities were added really beautiful ornament and pictures
wavs/LJ001-0185.wav|printed books might once again illustrate to the full|printed books might once again illustrate to the full
wavs/LJ001-0186.wav|the position of our Society that a work of utility might be also a work of art
wavs/LJ002-0001.wav|The Chronicles of Newgate
wavs/LJ002-0002.wav|Under the conditions referred to in the previous chapter
wavs/LJ002-0003.wav|with criminals and misdemeanants of all shades crowding perpetually into its narrow limits
wavs/LJ002-0004.wav|The new jail fell as far short of the demands made on it as did the old.|The new jail fell as far short of the demands made on it as did the old.
wavs/LJ002-0005.wav|The prison population fluctuated a great deal
wavs/LJ002-0006.wav|but it was almost always in excess of the accommodation available
wavs/LJ002-0007.wav|Neild gives some figures which well illustrate this.|Neild gives some figures which well illustrate this.
wavs/LJ002-0008.wav|On the 14th June
wavs/LJ002-0009.wav|On the 27th April
wavs/LJ002-0010.wav|these numbers had risen to 275 and 375 respectively
wavs/LJ002-0011.wav|For two more years these high figures were steadily maintained
wavs/LJ002-0012.wav|After that they fell as steadily
wavs/LJ002-0013.wav|till
wavs/LJ002-0014.wav|The numbers soon increased
wavs/LJ002-0015.wav|300 debtors and 900 criminals in Newgate
wavs/LJ002-0016.wav|Previous to that date there had been 700 or 800 frequently
wavs/LJ002-0017.wav|Trustworthy evidence is forthcoming to the effect that these high figures were constantly maintained for many months at a time.|Trustworthy evidence is forthcoming to the effect that these high figures were constantly maintained for many months at a time.
wavs/LJ002-0018.wav|The inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of London
wavs/LJ002-0019.wav|who seldom let a session go by without visiting Newgate.|who seldom let a session go by without visiting Newgate.
wavs/LJ002-0020.wav|In 1813|In eighteen thirteen
wavs/LJ002-0021.wav|the grand jury made a special presentment to the Court of Common Council
wavs/LJ002-0022.wav|no less than 340 were crowded
wavs/LJ002-0023.wav|On the female side matters were much worse;|On the female side matters were much worse;
wavs/LJ002-0024.wav|Quote. the apartments set apart for them
wavs/LJ002-0025.wav|Returns laid before the House of Commons showed that 6439 persons had been committed to Newgate|Returns laid before the House of Commons showed that six thousand
wavs/LJ002-0026.wav|in the three years between 1813 and 1816
wavs/LJ002-0027.wav|and this number did not include the debtors
wavs/LJ002-0028.wav|In order to realize the evils entailed by incarceration in Newgate in these days
wavs/LJ002-0029.wav|as it was occupied and appropriated in 1810.|as it was occupied and appropriated in eighteen ten.
wavs/LJ002-0030.wav|Full details of the arrangements are to be found in Mr. Neild's   State of Prisons in England 
wavs/LJ002-0040.wav|intended to accommodate a couple of prisoners apiece
wavs/LJ002-0041.wav|Two other wards were appropriated to the master's side debtors; they were each twenty-three feet by fourteen and a half
wavs/LJ002-0042.wav|and supposed to accommodate twenty persons. The eight remaining wards were for the common side debtors
wavs/LJ002-0043.wav|long narrow rooms -- one thirty-six feet
wavs/LJ002-0044.wav|the whole about fifteen feet wide.|the whole about fifteen feet wide.
wavs/LJ002-0045.wav|The various wards were all about eleven feet in height
wavs/LJ002-0046.wav|and were occupied as a rule by ten to fifteen people when the prison was not crowded
wavs/LJ002-0047.wav|The day room was fitted with benches and settles after the manner of the tap in a public-house.|The day room was fitted with benches and settles after the manner of the tap in a public-house.
wavs/LJ002-0048.wav|2. The female debtors' side consisted of a court-yard forty-nine by sixteen feet
wavs/LJ002-0049.wav|leading to two wards
wavs/LJ002-0050.wav|and the other eighteen by fifteen; and they nominally held twenty-two persons.|and the other eighteen by fifteen; and they nominally held twenty-two persons.
wavs/LJ002-0051.wav|A high wall fifteen feet in height divided the females' court-yard from the men's.|A high wall fifteen feet in height divided the females' court-yard from the men's.
wavs/LJ002-0052.wav|3. The chapel yard was about forty-three feet by twenty-five.|three. The chapel yard was about forty-three feet by twenty-five.
wavs/LJ002-0053.wav|It had been for some time devoted principally to felons of the worst types
wavs/LJ002-0054.wav|those who were the oldest offenders
wavs/LJ002-0055.wav|This arrangement was
wavs/LJ002-0056.wav|The wards in this part were five in number
wavs/LJ002-0057.wav|These wards were all fitted with barrack-beds
wavs/LJ002-0058.wav|The chapel yard led to the chapel
wavs/LJ002-0059.wav|those who had turned king's evidence
wavs/LJ002-0060.wav|But these king's witnesses were also put at times into the press yard among the capital convicts
wavs/LJ002-0061.wav|or they lodged with the gatesmen
wavs/LJ002-0062.wav|The middle yard was at first given up to the least heinous offenders. After 1812 it changed functions with the chapel yard.|The middle yard was at first given up to the least heinous offenders. After eighteen twelve it changed functions with the chapel yard.
wavs/LJ002-0063.wav|It was fifty feet by twenty-five
wavs/LJ002-0064.wav|directly under the chapel
wavs/LJ002-0065.wav|or female convicts ordered for execution.|or female convicts ordered for execution.
wavs/LJ002-0066.wav|The master felons' side consisted of a yard the same size as the preceding
wavs/LJ002-0067.wav|but really kept for the few who had funds sufficient to gain them admission to these more comfortable quarters.|but really kept for the few who had funds sufficient to gain them admission to these more comfortable quarters.
wavs/LJ002-0068.wav|Here were also lodged the gatesmen
wavs/LJ002-0069.wav|to the various wards their friends occupied.|to the various wards their friends occupied.
wavs/LJ002-0070.wav|The state side was the part stolen from the female felons' side.|The state side was the part stolen from the female felons' side.
wavs/LJ002-0071.wav|It was large and comparatively commodious
wavs/LJ002-0072.wav|The inmates were privileged
wavs/LJ002-0073.wav|Neild takes it for granted that the former rather than the latter prevailed in the selection
wavs/LJ002-0074.wav|and tells us that in the state side
wavs/LJ002-0075.wav|and who are therefore lodged apart from all other districts of the jail. End quote.|and who are therefore lodged apart from all other districts of the jail. End quote.
wavs/LJ002-0076.wav|The state side contained twelve good-sized rooms
wavs/LJ002-0077.wav|from twenty-one by eighteen feet to fifteen feet square
wavs/LJ002-0078.wav|7. The press yard was that part set aside for the condemned.|seven. The press yard was that part set aside for the condemned.
wavs/LJ002-0079.wav|Its name and its situation were the same as those of the old place of carrying out the terrible sentence inflicted on accused persons who stood mute.|Its name and its situation were the same as those of the old place of carrying out the terrible sentence inflicted on accused persons who stood mute.
wavs/LJ002-0080.wav|The long narrow yard still remained as we saw it in Jacobite times
wavs/LJ002-0081.wav|and beyond it was now a day room for the capital convicts or those awaiting execution.|and beyond it was now a day room for the capital convicts or those awaiting execution.
wavs/LJ002-0082.wav|Beyond the press yard were three stories
wavs/LJ002-0083.wav|The ground floor cells were nine feet by six;|The ground floor cells were nine feet by six;
wavs/LJ002-0084.wav|those on the first floor were rather larger on account of a set-off in the wall; and the uppermost were the largest
wavs/LJ002-0085.wav|Security was provided for in these condemned cells by lining the substantial stone walls with planks studded with broad-headed nails;|Security was provided for in these condemned cells by lining the substantial stone walls with planks studded with broad-headed nails;
wavs/LJ002-0086.wav|they were lighted by a double-grated window two feet nine inches by fourteen inches; and in the doors
wavs/LJ002-0087.wav|a circular aperture had been let in to give ventilation and secure a free current of air.|a circular aperture had been let in to give ventilation and secure a free current of air.
wavs/LJ002-0088.wav|In each cell there was a barrack bedstead on the floor without bedding.|In each cell there was a barrack bedstead on the floor without bedding.
wavs/LJ002-0089.wav|8. The female felons were deprived of part of the space which the architect had intended for them.|eight. The female felons were deprived of part of the space which the architect had intended for them.
wavs/LJ002-0090.wav|More than half their quadrangle had been partitioned off for another purpose
wavs/LJ002-0091.wav|and what remained was divided into a master's and a common side for female felons.|and what remained was divided into a master's and a common side for female felons.
wavs/LJ002-0092.wav|The two yards were adjoining
wavs/LJ002-0093.wav|There were nine wards in all on the female side
wavs/LJ002-0094.wav|with four casements and two fireplaces
wavs/LJ002-0095.wav|and the rest being provided with barrack beds
wavs/LJ002-0096.wav|The eight courts above enumerated were well supplied with water;|The eight courts above enumerated were well supplied with water;
wavs/LJ002-0097.wav|they had dust-bins
wavs/LJ002-0102.wav|near it a grating through which the debtors receive their beer from the neighboring public-houses.|near it a grating through which the debtors receive their beer from the neighboring public-houses.
wavs/LJ002-0103.wav|The felons' side has a similar accommodation
wavs/LJ002-0104.wav|can be permitted to enter the interior of this prison. End quote. The tap-room and bar were just behind the felons' entrance lodge
wavs/LJ002-0105.wav|and beyond it was a room called the   wine room 
wavs/LJ002-0162.wav|He recites another most outrageous and extraordinary case
wavs/LJ002-0163.wav|a market porter
wavs/LJ002-0164.wav|for the paltry sum of 4 pence
wavs/LJ002-0165.wav|Bird was
wavs/LJ002-0166.wav|Mr. Buxton
wavs/LJ002-0188.wav|being often obliged to pay a high rent for a bed at the coffee-house or in some room which was vacated by its regular occupant.|being often obliged to pay a high rent for a bed at the coffee-house or in some room which was vacated by its regular occupant.
wavs/LJ002-0189.wav|No fixed rates or rules governed the hiring out of rooms or parts of a room
wavs/LJ002-0190.wav|The best
wavs/LJ002-0191.wav|Besides those actually resident within the walls
wavs/LJ002-0192.wav|another two hundred more or less took advantage of   the rules 
wavs/LJ002-0203.wav|The half or wholly starved prisoners fished for alms or food at the gratings.|The half or wholly starved prisoners fished for alms or food at the gratings.
wavs/LJ002-0204.wav|When they were sick no more notice was taken of them than of a dog.|When they were sick no more notice was taken of them than of a dog.
wavs/LJ002-0205.wav|A man dying of liver complaint lay on the cold stones without a bed or food to eat.|A man dying of liver complaint lay on the cold stones without a bed or food to eat.
wavs/LJ002-0206.wav|Dissolute habits prevailed on all sides; drunkenness was universal
wavs/LJ002-0207.wav|The yards were taken up with rackets and five courts
wavs/LJ002-0224.wav|but a number of rooms
wavs/LJ002-0225.wav|The rentals of rooms and fees went to the warden
wavs/LJ002-0226.wav|The same evils of overcrowding
wavs/LJ002-0227.wav|absence or neglect of divine service
wavs/LJ002-0228.wav|The Committee on Jails reported that
wavs/LJ002-0229.wav|and the turnkeys slept in the prison
wavs/LJ002-0230.wav|The state of morals was disgraceful. Any woman obtained admission if sober
wavs/LJ002-0231.wav|There was no distinct place for the female debtors
wavs/LJ002-0232.wav|Disturbances were frequent
wavs/LJ002-0233.wav|Twice a week there was a wine and beer club held at night
wavs/LJ002-0234.wav|In the yard behind the prison|In the yard behind the prison
wavs/LJ002-0235.wav|were places set apart for skittles
wavs/LJ002-0236.wav|Matters were rather better at the Marshalsea.|Matters were rather better at the Marshalsea.
wavs/LJ002-0237.wav|This very ancient prison
wavs/LJ002-0238.wav|was used for debtors arrested for the lowest sums within twelve miles of the palace of Whitehall;|was used for debtors arrested for the lowest sums within twelve miles of the palace of Whitehall;
wavs/LJ002-0239.wav|also for prisoners committed by the Admiralty Court.|also for prisoners committed by the Admiralty Court.
wavs/LJ002-0240.wav|At one time the Marshalsea was the receptacle of pirates
wavs/LJ002-0241.wav|The court of the Marshalsea was instituted by Charles I. in the sixth year of his reign
wavs/LJ002-0242.wav|to be held before the steward of the royal household
wavs/LJ002-0243.wav|with jurisdiction to hold pleas in all actions within the prescribed limits. The court was chiefly used for the recovery of small debts under £10|with jurisdiction to hold pleas in all actions within the prescribed limits. The court was chiefly used for the recovery of small debts under ten pounds
wavs/LJ002-0244.wav|but its business was much reduced by the extension of the Courts of Conscience.|but its business was much reduced by the extension of the Courts of Conscience.
wavs/LJ002-0245.wav|The prison was a nest of abuses
wavs/LJ002-0246.wav|and came under the strong animadversion of the Jail Committee of 1729.|and came under the strong animadversion of the Jail Committee of seventeen twenty-nine.
wavs/LJ002-0247.wav|As the business of the Marshalsea Court declined
wavs/LJ002-0248.wav|The population
wavs/LJ002-0249.wav|and the prison
wavs/LJ002-0250.wav|Their conduct too was orderly on the whole.|Their conduct too was orderly on the whole.
wavs/LJ002-0251.wav|Drunkenness was not common
wavs/LJ002-0252.wav|The inmates
wavs/LJ002-0255.wav|A court of the collegians was held every Monday to manage its affairs
wavs/LJ002-0256.wav|A committee of collegians was elected to act as the executive
wavs/LJ002-0257.wav|and a master of the ale-room
wavs/LJ002-0258.wav|Bad language
wavs/LJ002-0259.wav|but the prevailing moral tone may be guessed from the penalty inflicted upon persons singing obscene songs before nine p.m.|but the prevailing moral tone may be guessed from the penalty inflicted upon persons singing obscene songs before nine p.m.
wavs/LJ002-0260.wav|Yet the public opinion of the whole body seems to have checked dissipation.|Yet the public opinion of the whole body seems to have checked dissipation.
wavs/LJ002-0261.wav|The poorer prisoners were not in abject want
wavs/LJ002-0262.wav|owing to many charitable gifts and bequests
wavs/LJ002-0263.wav|the Lord Steward of the Household
wavs/LJ002-0264.wav|Legacies had also been left to free a certain number of debtors
wavs/LJ002-0265.wav|left by a Mr. Henry Allnutt
wavs/LJ002-0266.wav|His bequest
wavs/LJ002-0267.wav|was applied only to the release of poor debtors whom £4 each could free.|was applied only to the release of poor debtors whom four pounds each could free.
wavs/LJ002-0268.wav|The supreme control of the Marshalsea was vested in the marshal of the royal household; but although he drew a salary of £500 a year
wavs/LJ002-0269.wav|he did nothing beyond visiting the prison occasionally
wavs/LJ002-0270.wav|The latter's salary
wavs/LJ002-0271.wav|The compters of Ludgate
wavs/LJ002-0272.wav|on the opening of Whitecross prison for debtors in 1815.|on the opening of Whitecross prison for debtors in eighteen fifteen.
wavs/LJ002-0273.wav|Ludgate to the last was the debtors' prison for freemen of the city of London
wavs/LJ002-0274.wav|clergymen
wavs/LJ002-0275.wav|At one time the Ludgate debtors
wavs/LJ002-0276.wav|went outside and beyond the prison to call on their creditors
wavs/LJ002-0277.wav|There were fifteen rooms of various sizes
wavs/LJ002-0278.wav|while the funds of several bequests and charities were applied in adding to the material comfort of the prisoners.|while the funds of several bequests and charities were applied in adding to the material comfort of the prisoners.
wavs/LJ002-0279.wav|The Giltspur Street Compter received sheriffs' debtors
wavs/LJ002-0280.wav|It was generally crowded
wavs/LJ002-0281.wav|The demands for fees were excessive in Giltspur Street.|The demands for fees were excessive in Giltspur Street.
wavs/LJ002-0282.wav|Those who could not pay were thrown into the wards with the night charges
wavs/LJ002-0283.wav|and denied admission to the   charity wards 
wavs/LJ003-0016.wav|Bad cases were removed to a cell on the felons' side
wavs/LJ003-0017.wav|Order throughout the debtors' side was preserved|Order throughout the debtors' side was preserved
wavs/LJ003-0018.wav|and discipline maintained by a system open to grave abuses
wavs/LJ003-0019.wav|and which was never wholly rooted out for many years to come.|and which was never wholly rooted out for many years to come.
wavs/LJ003-0020.wav|This was the pernicious plan of governing by prisoners
wavs/LJ003-0021.wav|The head of the debtors' prison was a prisoner called the steward
wavs/LJ003-0022.wav|This steward was practically supreme.|This steward was practically supreme.
wavs/LJ003-0024.wav|he collected the garnish money
wavs/LJ003-0025.wav|In the latter duties he was
wavs/LJ003-0026.wav|The auditors were paid a shilling each for their services each time the poor-box was opened. The steward was also remunerated for his trouble.|The auditors were paid a shilling each for their services each time the poor-box was opened. The steward was also remunerated for his trouble.
wavs/LJ003-0027.wav|He had a double allowance of bread
wavs/LJ003-0028.wav|and no doubt made the meat also pay toll.|and no doubt made the meat also pay toll.
wavs/LJ003-0029.wav|Under the steward there were captains of wards
wavs/LJ003-0030.wav|These subordinate chiefs were also rewarded out of the scanty prison rations.|These subordinate chiefs were also rewarded out of the scanty prison rations.
